Ex,c01,c02,c03,c04,c05,c06,c07,c08,c09,c10,c11,c12,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c58,c59,c60,c61,c62,c63,c64,c65,c66,c67,c68,c69,c70,c71,c72,c73,c74,c75,c76,c77,c78,c79,c80,c81,c82,c83,c84,c85,c86,c87,c88,c89,c90,c91,c92,c93,c94,c95,c96
618.9699707,-0.05381152,0.043805704,0.427622616,0.243360389,0.238063719,0.189663351,0.666105926,0.389104918,0.482589185,0.386902004,0.435690016,0.037695378,0.643041015,0.579071432,0.823037267,0.189663351,0.643956423,0.483550489,0.435823262,0.598347902,0.240010746,0.436418518,0.491762936,0.580498278,-0.388937019,-0.196372867,0.008117318,0.096312702,0.00074175,0.009763271,0.143406987,-0.486985818,-0.047411919,-0.438908324,0.297943205,-0.093200237,0.369262069,-0.047766507,0.244005471,-0.339311689,-0.045438945,0.15877068,0.177911848,-0.339311689,0.46024856,-0.490483269,0.056963325,0.115762383,0.241826281,0.258504808,0.101209454,0.150897846,0.197921827,0.700735807,0.097665787,0.337381899,0.49343729,0.151645347,0.148839056,0,0.340218723,0.356288493,0.34307,-0.202244923,0.243320838,0.253472567,0.459676176,0.146627575,0,0.454775155,0.144766688,0.493632168,0.239158452,-0.103724867,-0.298003376,0.243415117,-0.200199082,-0.198545419,-0.001032501,-0.298003376,-0.251616884,-0.15742889,0.138932258,-0.151554748,0.102878571,-0.050122768,0.344829023,-0.44656235,-0.10591732,0.10792315,-0.298003376,-0.491961569,-0.109083533,-0.249132298,0.235097289,-0.249771088
620,0.351183072,0.341820389,0.58580552,0.247038633,0.194246024,0.248579293,-0.001753584,0.294758096,-0.112226114,0.451787904,0.242938012,0.197712548,0.546746358,0.392895922,0.643218502,0.39716579,0.713586852,0.343276083,0.547668561,0.667913958,0.348390594,0.04695354,0.504991367,0.451357558,0.100674525,-0.047234427,0.291431904,0.346809357,0.493632168,0.450676024,0.099825308,0.152160674,0.507897794,0.49414438,0.29829967,0.194259629,0.601745009,0.899947047,0,0.420499325,0.662994683,0.197608933,0.651498437,0.713194072,0.343693227,0.296033174,0.548628449,0.542647123,0.293201707,0.09990675,0.47323858,0.102375217,0.140518956,0.201315932,-0.005209208,0.105502747,0.102980427,-0.005822495,0.451839797,0.53513097,0.099206455,0.04546871,0.148241036,-0.053327143,0.34985622,0.296233051,0.19425609,0.30636581,0.043550707,0.481388025,-0.103407271,0.542683832,0.139885306,0.356034875,0.039665759,0.096898019,-0.101824947,-0.199970007,-0.199970007,0.088574767,-0.297817372,-0.29983519,0.040634394,0.049780235,-0.300492726,0.143251389,0.103965938,0.102403641,0.205977112,0.050958425,-0.148627397,0.601994812,0.287930071,0.196540684,-0.002838269,0.249221444
621.0100098,-0.45281373,0.034864187,-0.15304102,0.219326288,0.146569461,-0.205779739,-0.406495355,-0.254987475,0.202151805,0.00423646,0.085029095,0.101733655,-0.053926498,-0.355510116,-0.201021686,0.218888193,-0.048932463,-0.043694317,-0.047570378,-0.252557423,-0.099642247,0.258479387,0.094791114,0.042434454,0.499981515,0.680174701,0.655200653,-0.097808249,0.602697603,0.358264916,0.456472419,0.350023352,0.724628918,0.345434181,0.358859889,0.393978111,0.298527606,0.403646491,0.201914497,0.307088338,0.416116767,0.74892842,0.153638758,0.697481923,-0.108106501,-0.303518303,0.104549523,0.756785981,0.152680889,0.294698551,-0.004599474,0.044393033,0.204657927,0.394156501,0.198655114,0.10330011,0.251055375,0.929863349,0.301108107,0.702309325,0.596336201,0.10155876,0.097869694,-0.152691726,0.249912724,1.05200316,0.15611358,-0.003936157,0.748242572,0.264342561,-0.154000163,0.243260279,0.803242266,0.791735217,0.690546557,1.063920021,0.841791958,1.002956629,0.698544204,0.943212181,0.397131905,0.843908042,0.446475044,0.701345533,0.898148835,0.887553215,0.907817721,0.910479099,0.597531654,0.805910587,0.894176632,0.799717754,0.912281632,0.647207893,1.147327423,0.34883891
622.0200195,0.400098085,0.345760792,0.305691093,0.821124613,0.247985847,0.842579484,0.509583354,0.401525795,0.503039449,0.409935176,0.745367765,0.201967567,0.306416333,0.349231228,0.408304155,0.622889161,0.307870835,0.25372877,0.734374285,0.307623804,0.250893205,0.54530254,0.400048301,0.350182936,0.803193629,0.789275676,0.397666045,0.402219914,0.842703462,0.507969871,0.702453285,0.904891014,0.906917036,0.746677846,0.147583008,0.503451079,0.496533826,0.546055645,0.497013062,0.715802073,0.555999994,0.499233767,0.606218845,0.746210635,0.453574821,1.031890988,0.915696383,0.8072685,0.182331324,0.037908167,0.137232631,0.272076607,0.364976525,-0.363243502,0.197785616,0.133346051,0.161695212,-0.106956095,0.043684691,-0.309262395,-0.058333963,-0.10700725,0.429952979,-0.309262395,0.137321234,0.424336433,-0.510591164,0.086209446,0.699564815,-0.157078549,0.08679682,0.146318465,-0.104883313,0.300257981,0.144983947,0.293294758,0.046932995,0.050826848,-0.153909247,0.304162383,0.204070508,0.366517842,0.187235475,-0.052707613,-0.050775781,0.052376091,-0.049471051,0.001041487,-0.104508929,-0.152541555,0.101695955,0.388154209,0.158758044,0.2024692,0.200818747,0.097759604
623.039978,0.152987238,0.597775202,0.541788947,0.251964506,0.098192532,-0.001189366,-0.153897945,0.408957224,0.446657907,0.198357802,0.353382777,-0.099636231,0.44556899,0.301015329,0.240884956,0.674502652,0.517910104,0.257885989,0.464257311,0.299679499,0.659659784,0.203516509,0.925325435,0.572461288,0.850509405,0.547956884,0.452710211,0.356712244,0.754223704,0.820553422,0.984819651,0.457620293,0.666970193,0.601892829,0.56070447,0.594550163,0.735775232,0.846782446,0.353176013,0.848995268,0.613137692,0.749394417,0.606584072,0.826593518,0.910864711,0.40042074,0.714716434,0.401421711,0.29272832,0.145434365,0.437953636,0.103455082,0.428348109,0.198814839,0.670159921,0.148145735,0.517220184,0.238739535,0.202673957,0.102141231,0.7315263,0.155820906,0.051276542,0.100994602,0.205732867,0.61990051,0.098574594,0.307735935,-0.000715468,0.166509151,0.192815363,0.048860587,0.396078475,0.541490264,0.74392692,0.308324911,0.505763538,0.404597111,0.102679946,0.62558309,0.40111319,0.298087873,0.597362109,-0.047794051,0.519129701,0.651445247,0.504246034,0.580691405,0.348585628,0.003508031,0.556034751,0.152762581,0.204595968,0.744306721,0.413609125,0.002056077
624.0499878,0.052768335,0.055122524,-0.189879432,0.24707742,0.004862532,0.235009626,-0.090996802,-0.189879432,-0.036001712,-0.3928736,0.052839026,0.053488776,0.005347267,0.297331288,-0.239406452,0.012385949,0.16555877,0.352955148,0.416824684,0.060747132,-0.237331267,0.144281343,-0.139156632,0.047944009,0.320543692,0.276195481,0.270315662,-0.196908548,-0.002875075,-0.196908548,0.67556493,0.298067465,0.1984265,-0.005594209,0.096289262,0.285577223,-0.441814512,0.049591139,-0.053724125,-0.14793935,0.432783827,-0.345166519,0.344376788,0.145641014,0.205607191,0.253948078,-0.196908548,0.285833433,0.944175839,0.440929681,0.585695907,0.780918539,0.831054151,0.931475878,0.597632915,0.635053843,0.644934565,0.725819319,0.76963371,0.939605176,0.869142711,0.59137927,0.732353777,0.747787118,0.639831275,1.279678524,0.588504687,0.68197304,0.486598656,0.541793391,0.147755697,0.391737856,0.04987473,0.698999897,0.000492051,0.43159993,0.337464258,0.395562008,0.437757567,0.246125832,0.196030602,0.523023263,0.051202424,0.001243688,0.051348396,0.242020562,0.049007736,0.098264977,0.147283509,-0.144314662,0.194781035,0.391287461,0.297862574,0.147084787,0.050718948,0.390072152
625.0700073,0.417439699,0.465424344,0.465576794,0.958512008,0.878439128,0.711269259,0.369013548,0.860374868,0.510329023,0.655637011,0.921333432,0.844303668,0.653667614,0.747472703,0.831747115,1.048967481,0.953423679,0.512900539,0.699275404,0.850298494,0.810792059,0.753509611,0.417439699,1.130638599,0.200937182,0.088646024,0.125291824,0.289068192,0.246830761,0.104207337,0.14902693,0.048231483,0.007436126,0.049601614,-0.183896892,0.042642206,0.226460457,-0.004630312,-0.139370643,0.094197571,-0.092835352,-0.091395631,0.153512567,0.461109787,0.289983898,0.240333349,0.012611896,0.001345277,0.780963674,0.13824226,0.044162408,0.200839117,0.486064628,-0.281917669,0.35892202,0.582445517,0.104970828,0.175493166,-0.188341662,-0.188341662,0.135747418,0.095843449,0.065723374,0.181327,0.233401552,0.704781309,0.531842664,-0.052435175,0.182784721,0.138394699,-0.003096446,0.22847937,0.279450737,0.692098901,0.710475996,0.611171648,0.693930641,0.688773498,0.434878945,0.560992196,0.687312201,0.737645641,0.515231088,0.608505741,0.556223407,0.37101832,0.83491917,0.377233014,0.464548811,0.461430252,0.737948552,0.792853847,0.733442262,0.418935552,0.37051408,0.323958531
625.9400024,0.44261834,0.308332793,0.03641142,0.669819802,0.627524197,0.537468731,0.663668185,0.444183782,0.44457522,0.215749498,0.261860073,0.351877175,0.442994878,0.619930089,0.839355528,0.920931756,0.673966855,0.490316615,0.544332653,0.551729172,0.307094615,0.821979582,0.308154225,0.910308421,0.458913922,0.724252373,0.484542459,0.647474259,0.321761698,0.41323787,0.494697303,0.744401008,0.554888934,0.274186179,0.514261633,0.454832584,0.362011641,0.504396379,0.452268124,0.511838257,0.407760143,0.49884215,-0.096613646,0.749583751,0.231996931,0.678046376,-0.002836272,0.368070737,0.079034127,0.483584888,0.095078565,-0.094629757,0.406874783,0.176495411,0.414158411,0.273694374,0.29603339,0.395850457,0.183999397,0.000242397,0.355152108,-0.050155662,0.314126708,-0.002722219,0.408204384,0.381923802,0.177084781,0.35074503,0.314461149,0.44144351,0.411839254,0.389333464,-0.085650563,0.456079543,0.503408074,0.273599934,0.316984005,0.135219425,0.949991971,0.718115747,0.892396957,0.581427872,0.805483907,0.323655777,0.538076103,0.769804984,0.691883177,0.411416665,0.495586365,0.737275451,0.228039771,0.367244452,0.543895721,0.497206688,0.228039771,0.228039771
626.9500122,-0.265506931,0.327448875,0.088573009,0.191794753,0.353845924,0.17702052,-0.177856833,-0.086252384,-0.133080043,0.002282783,-0.223181587,-0.133333236,-0.044023857,0.167342752,0.188074917,0.185482264,0.146352321,0.008588597,-0.086703286,-0.037499383,0.143997043,0.431013912,-0.129357874,0.220920235,0.109660178,0.074310273,0.044400722,-0.262562901,-0.045975953,0.049987555,-0.014732867,0.050115913,0.14162302,-0.401539654,-0.044080853,-0.007012129,-0.084858775,-0.182306707,-0.132360786,0.130155176,0.161014438,-0.048755586,0.003039181,0.095486969,0.351259112,-0.133169562,-0.087856323,-0.051591933,-0.050153077,0.350131109,0.267393306,-0.003323331,0.137017652,0.127946064,0.511987284,0.169676706,-0.006739885,0.080508664,0.168359146,0.04034768,0.384115413,0.180864409,-0.044353321,-0.048778951,0.259703651,0.133727416,0.661457315,0.042826578,0.080771253,0.211455747,0.348957971,0.34669669,0.269722015,0.004499406,-0.091215461,0.085918099,0.179212958,-0.006074861,0.21403107,0.095820069,-0.008240953,0.468221277,-0.269267388,0.131467909,0.040760353,-0.007494599,-0.091378272,0.168175042,-0.226307962,0.177368075,0.438304394,0.523511022,0.166425973,-0.314535245,0.209036052,0.164679319
627.9699707,0.173107196,0.310430467,0.394193277,0.656909391,0.441357687,0.307990804,0.41138573,0.042645529,0.886569664,0.130039021,0.263360515,0.311420232,0.307974964,0.570897833,0.612347081,0.219030745,0.627731517,0.450331852,0.307706252,0.355426699,0.175565999,0.265797913,0.723565027,0.487884805,0.28323327,0.15550898,0.515951231,-0.013328254,0.27332212,0.459775463,0.295819387,0.027800187,0.20502542,0.197194353,0.15813224,0.165282235,-0.02105251,0.257116303,-0.148483001,0.027026519,0.404531375,0.286856905,-0.013936013,0.171301648,0.301299289,0.11792399,-0.095701531,-0.146264262,0.253990315,0.039966665,0.455007665,0.441763394,0.043645017,0.30388888,0.570101611,0.417515568,0.320943557,-0.001247689,0.306759857,0.130686156,0.396333985,0.136055775,0.181194209,0.675384693,0.615232341,0.270988069,0.267534666,-0.000800528,0.495769493,-0.043899667,0.178635143,0.425217323,-0.038631156,-0.088579461,-0.031216219,0.265339971,-0.085553914,0.215375423,0.053675592,-0.08205156,-0.167055294,0.227614433,0.180161804,-0.259089708,0.04854852,-0.214176167,-0.21488886,0.024732411,0.110322922,0.171697199,0.134938598,0.442787826,0.236004353,0.223493427,0.300868928,-0.045660749
628.9799805,0.044953924,0.225225225,0.668193996,-0.182348654,0.441969395,0.270574957,0,0.138185158,0.089750491,0.146006718,0.179920837,0.181686044,0.356585681,0.17951709,0.088770524,0.326675385,0.245218247,0.044640861,0.0452714,0.289799064,0.402756661,0.232753009,0.272108853,0.045043018,0.482863888,0.691148296,0.132836927,0.354535565,0.580562547,0.352700099,0.407223448,0.938574269,0.60379608,0.273507029,0.312770888,0.685891226,0.597507671,0.449761137,0.360875443,0.177841544,0.581907436,0.13619592,0.277927667,0.650853828,0.321281478,0.402949706,0.08876659,0.696774974,0.574857369,0.31745863,0.649207041,-0.05524233,0.541794345,0.55056648,0.734313861,0.495240673,0.273627572,0.407698333,-0.002441615,0.498357043,0.544066295,0.494585827,0.787913755,0.369347706,0.412046522,0.460573003,0.686185852,0.676486567,1.061146513,0.642427459,0.357662097,0.137612581,0.187020764,0.356283963,0.090167262,0.648448348,0.360052228,0.372682393,0.091199271,0.284630001,-0.133374825,0.221857399,0.409668177,0.089827083,-0.091575094,0.263678312,0.314211339,0.29719156,0.317777365,0.232363597,0.62955296,0,-0.18035078,0.415129155,0.49877575,0.184791639
630,-0.281716585,-0.098137707,0.089203298,-0.422747061,-0.23355167,0.183399707,-0.4318517,0.339193761,0.092342436,-0.089075476,-0.097783178,-0.042779371,0.017162621,0.047509253,-0.090264916,0.255445242,0.105917871,-0.327347435,0.026102006,-0.233757257,0.245355785,-0.088049501,0.193885058,0.441244662,0.275237769,0.55605799,0.276993662,-0.046630919,0.000227243,0.095630094,0.384155989,0.201090053,0.419613034,0.330994785,0.755255878,0.241429001,0.427370131,0.604138374,0.00029761,0.26085639,0.447855562,0.572859168,0.243855625,0.148462474,0.513697803,0.535356581,0.383189023,0.22794348,0.419455118,0.485056318,0.553431608,0.143468037,0.471263714,0.790323295,0.562258162,0.730207182,0.293866955,0.561036445,0.384672083,0.514794685,0.287066169,0.331798382,0.234574609,0.283406489,0.454577036,0.675361432,0.329684593,0.365311779,0.770263709,0.188675515,0.462867029,0.188021846,0.861382268,0.903417312,0.426616214,0.714637063,0.522601269,0.047111545,0.386678599,0.331000827,0.279331766,0.429943763,0.606089316,0.511974148,0.41887217,0.764454387,0.523990892,0.718417607,0.238081388,0.539343439,0.372344069,0.671915971,0.28624735,0.141184069,0.280813552,0.511606418
631,-0.048690233,0.292568773,0.249662966,0.50365144,-0.047963932,0.098391302,0.254026324,0.348692417,0.251698971,0.050461724,0.151202053,0.050095178,0.200501248,0.048496604,0.444137365,0,0.110686816,0.440291554,0.362506479,0.20365563,0.295377344,0.151599377,-0.049181134,0.347964406,0.290191531,0.717737734,0.49751246,0.15060997,0.201217368,0.411015213,0.246414647,0.345167637,0.632880628,0.508543491,0.346809357,0.686981738,0.730104625,0.247157678,-0.048167236,0.5990116,0.543962002,0.10033109,0.299910039,0.392965913,0.096641697,0.291814595,0.24850893,0.510803461,0.743838996,0.774256378,0.293935999,0.196193844,0.249272399,0.823122829,0.297030784,0.83004126,0.245718408,0.650808185,0.48937732,0.393306136,1.037944645,0.394213647,0.542334378,0.245160647,0.734828621,0.698756903,0.345040277,0.877823859,0.925694853,0.492973775,0.442293152,0.196193844,0.631867684,0.797230817,0.352108188,0.689344861,0.765842058,0.50812126,0.537019141,0.312413462,0.404700048,0.493312694,0.341827966,0.247162394,0.349482663,0.400882967,0.406364001,0.548928447,0.568301536,0.613066711,0.488658018,0.248446666,0.541560955,0.638556279,0.495672978,0.350922205
632,0.646398269,0.402720176,0.410960428,0.369761728,0.307586335,0.204075761,0.315898202,0.669909202,0.263038479,0.309608243,0.154972397,0.156140774,0.206510417,0.204215489,0.842641257,0.309621565,0.320882253,0.257485144,0.203889854,-0.053113513,0.805539928,0.253655814,0.207972981,0.563393019,-0.298576236,0.25503847,0.504175812,0.320002109,0.160460413,-0.252858862,0.796789497,0.162310332,0.15741545,0.173221171,0.409639508,0.250145584,0.557132989,0.413051933,0.31173259,0.163777113,-0.043700911,0.165978879,0.167563587,0.326915264,0.270466477,0.449368507,0.155408472,0.30759117,-0.205402076,0.25131163,0.093492031,-0.101732157,-0.001642704,0.095742285,0.249948263,0.299087942,0.307050526,0.103860319,0.27588132,0.198617905,0.055571884,0.347528458,0.147812158,0.470027864,0.002120614,0.001894772,0.450501084,0.046703011,0.756769419,0.013715982,0.151376724,-0.006535619,0.704672262,0.666912004,0.685035065,0.637879416,0.312739074,0.520295456,0.416950777,0.808477744,0.829839393,0.661295339,0.716930792,0.570181385,0.111608826,0.469926491,0.661138818,0.372329324,0.160372328,0.318204403,0.521451548,0.665540293,0.774385139,0.512304261,0.263681024,0.263205741
633,0.093933761,-0.052552126,0.049592584,0.23547022,-0.054050505,0.260259077,-0.310883835,0.003519922,0.056134254,-0.15495868,0.1000783,0.271776274,0.337706074,0.40623717,0.145642534,0.271049097,0.110871509,0.36495398,0.11126782,0.272095188,-0.052215435,-0.000239745,0.219432935,0.522054181,-0.050589364,0.763742883,0.352900822,0.001090225,0.363789577,0.478371222,0.158026475,0.565174181,0.216176886,-0.10266456,0.77748223,0.404002029,0.153346602,0.416264046,0.307338733,-0.050589364,0.600346405,0.275338162,0.491445441,0.328711618,0.315041352,0.266602416,-0.050589364,0.459823031,0.510493562,0.05214572,0.466166303,0.468564555,0.321164623,0.52131705,0.743486539,0.567679301,0.421501383,0.048929125,0.521203026,0.156600729,0.636651948,0.50908576,0.578430429,0.424209371,-0.095174298,0.51830177,0.570550844,0.517592952,0.745056286,0.627854273,0.608589485,0.417902008,0.030293852,0.109269172,0.039790154,0.351316005,0.509463757,-0.316172212,-0.004968882,-0.263933796,0.054845989,0.306686729,-0.165190846,0.09362185,0.09585911,0.144445002,-0.158252537,0.047709882,-0.006174803,0.103510916,0.002012014,0.248277694,0.245682925,-0.002545118,0.447886437,-0.062622517
634,-0.049167711,0.156758409,0.772455264,-0.113795605,0.26378103,0.051511873,0.313360531,0.271946136,0.051511873,0.316496778,0.261728395,0.319321174,0.641355801,-0.10679948,0.000113845,0.489579994,0.525520403,0.363475699,0.051511873,0.366538662,0.367068846,0.317102034,0.472077537,0.614416469,0.104687005,0.094709545,0.038454145,-0.207303599,0.001663923,0.059300482,0.263697445,-0.16019845,-0.206119046,0.143854201,0.159353256,-0.108398438,0.251372457,-0.1503703,-0.200665563,-0.10748443,0.425921082,-0.053901017,0.189236879,0.166832626,-0.102395803,0.159020782,0.001198053,0.062692195,0.309283413,0.108295478,-0.053072922,0.000348736,0.000546381,0.368334569,0.049407095,0.867687531,0.857478745,0.54973007,0.056974404,0.104946576,0.514932878,0.385595717,0.483206339,0.472109623,-0.156608671,0.209918864,0.552920945,0.049223639,0.467353828,0.530543394,0.001145251,0.567402728,0.371096849,0.590287089,0.37365219,0.422119051,0.222074181,0.052509978,0.434192687,0.319182903,0.307692289,0.883782566,0,0.475938678,0.530250847,0.258357882,0.726819634,0.584143162,0.48015365,0.5775491,0.363523066,0.594883978,0.103944704,0.212879196,0.362750709,0
635,0.67844297,0.364563674,0.473051205,0.31291084,-0.052831814,0.521554634,0.30992116,0.318540946,0.206919767,0.207397245,0.520419523,0.428955987,0.368481323,-0.105547383,0.206569292,0.476862475,0.366894633,0.465773389,0.544476584,0.3628923,0.321508303,0.678305462,0.361990795,0.593395546,0.361012395,0.155030426,0.206224319,-0.106257554,0.814677294,0.333699342,0.271710422,0.490178522,0.268138971,0.109091412,0.269475456,0.158588674,0.261260148,0.857701715,0.160003852,-0.051826898,0.507989462,0.326122459,0.002949614,0.269080188,0.63205969,0.324456509,0.110387873,0.161711421,0.416366708,0.322331648,0.477288198,0.327391695,0.161387119,0.630290311,0.581879061,0.158952046,0.483178239,0.313850086,0.726158541,-0.050823536,0.686709922,0.570541244,0.527320843,0.159460951,0.538299423,0.218471121,0.210923623,0.571024101,0.623183053,0.686743479,0.261969101,0.518990528,0,0.4573403,0.110381372,0.518295884,0.361476868,0.331308663,0.32022202,0.4804869,-0.15313153,-0.208029956,0.215947747,0.10454236,0.426985472,0.419705153,0.520080924,0.374953121,0.31879282,-0.212720692,0.106033295,0.866551101,0.106286868,0.613668084,0.153822497,-0.053688392
636,0.002869487,0.315388173,0.158520073,0.214551419,0.162282914,0.115001887,-0.107578933,0.591721773,0.543498099,-0.1624065,0.230373085,0.006096184,0.26945436,0.00015647,0.05079928,0.291258723,0.37639612,0.697444439,0.114396647,-0.053565752,0.107752681,0.002184525,-0.053847272,0.220630705,1.393750429,1.307565331,1.109118879,0.947833002,1.22370249,0.799752474,1.255654275,0.739499167,0.813891649,0.583211444,1.238331079,0.421954527,1.122576356,1.363564849,1.161950529,1.178563714,0.800384045,0.807112873,1.093693376,0.752236992,0.529072523,1.171367645,0.911711633,0.90440765,0.103456318,-0.055315852,-0.055315852,0.284935921,0.67870605,0.330231607,-0.055315852,0.319015682,0.380580187,0.379254192,0.312698454,0.324809045,0.529977322,0.222554535,0.438863814,0.053091109,0.499100089,0.424326003,0.479557872,0.105043352,0.751265824,0.213313609,0.109049708,0.540631711,0.207959279,0.37584509,0.105133012,-0.273282859,0.166073009,0.225775078,0.273901716,0.269448116,0.204284415,0.098797753,0.589301899,0.3568324,0.153530106,0.04606311,0.309667841,0.304283813,0.288481727,0.261087015,0.393941477,0.207430407,0.255391702,-0.274957012,0.245312378,-0.383198038
637,0.56827867,1.328445911,0.787049174,0.851805747,1.072593331,1.00448367,0.733923867,0.957124352,0.790847108,0.797150895,1.030947119,0.455836996,1.243992388,0.849683434,1.333515048,0.911214203,0.894578427,0.844888538,0.396457374,0.803683564,0.900633425,1.235575557,0.677711807,0.679848462,0.644272588,0.489258818,0.500493132,0.05318395,0.377164267,0.331213363,0.165406704,0.561874174,0.334629677,0.44745671,0.624990903,0.329225041,0.948081337,0.668782972,0.384392492,0.275088049,0.561313383,0.22266227,0.396269374,0.275616653,0.554542147,0.391024105,0.722402893,0.655880235,0.212855928,0.217108302,0.274678044,0.111052223,0.160537057,0.271621667,0.356860451,0.457785599,0.11057765,0.322358869,-0.111608531,-0.16779758,0.445379131,-0.056265123,0.055785969,0.737205736,0.395074777,0.438702725,0.285401069,0.537110619,0.167148642,0.433424167,-0.395133294,0.166600935,0.663079381,0.883968771,0.275283087,0.781341285,0.275959276,0.442288734,1.057310104,0.72823438,0.607588738,0.941154599,0.167945072,0.607818961,0.441817448,0.881318271,0.5447862,1.03720957,1.198555052,1.042003214,-0.099396586,0.602722645,0.813857406,0.663743615,0.929131866,0.165106624
638,0.785938799,0.397643164,0.396563843,0.341301866,0.756307006,0.682404369,0.762422383,0.280289665,0.618184596,0.093087286,0.282003418,0.341806673,0.986504436,0.619030088,0.334791809,0.457760394,0.102371089,0.796590924,0.516708821,0.583104044,0.337976724,0.500929266,0.223951638,0.223951638,-0.32743004,-0.61017571,-0.436243765,-0.493551753,-0.20915246,-0.374585837,-0.319489688,0.084492028,-0.208619028,-0.439112045,-0.610959232,-0.138865411,0.123973489,-0.029720306,-0.104381323,-0.210782051,0.026520967,-0.208421022,-0.054822683,0.084492028,-0.161974698,-0.553189158,-0.097737998,0.083532274,0.911537513,0.23211281,0.691012606,0.68743439,0.757261619,0.569494709,0.515414968,0.594869778,0.574539497,0.568228438,0.466318563,0.063734308,0.402887553,0.910462126,0.689517036,0.23211281,0.406076267,0.635733858,0.397712275,0.632547572,0.676384464,0.46182625,0.513612643,0.341241419,0.000844568,0.672217906,0.161352187,0.095525891,0.108623415,-0.061867997,-0.512315035,0.182035595,0.171036482,0.112061083,-0.003576458,0.173012704,0.163915306,-0.121082172,-0.057741508,-0.349146843,-0.053168535,-0.05719991,0.052352428,0.238194585,-0.059763506,0.434002101,0.219896853,-0.457976773
639,0.640290752,1.075205401,0.472815618,0.355946518,0.415862471,0.654462054,0.352440573,0.364123106,0.413381159,0.355896078,-0.061352953,0.475326136,0.595675394,1.04554303,0.826683953,0.295556989,0.774250999,0.79229112,0.11135938,0.548415944,0.537063524,0.235876873,1.057039395,0.296056207,0.545984864,0.843242317,0.244434081,0.321226358,0.184650995,0.934523612,0.36158596,0.483403981,0.425698638,0.545378447,0.780378431,0.48172164,1.129184872,0.489518821,0.304653421,0.541033417,0.538894415,0.479049981,0.662904471,0.239854157,0.304760933,1.146069199,0.666300088,0.478279144,0.417636186,0.425920308,0.30028227,0.237177595,0.18177411,0.756737888,0.876936615,0.358080685,0.121153384,0.702576101,0.175541252,0.3564215,0.582309425,0.421940923,0.42054671,0.596658707,0.120033614,0.76845777,0.349589258,0.29561311,0.75788492,0.304025292,0.172512934,0.239191532,0.344260991,0.240709037,0.057924733,0.174702153,0.120035335,0.473375201,0.538921714,-0.121197913,0.350545913,0.581743419,-0.296900824,-0.121151783,0.463725984,0.281760573,0.429642916,0.059517324,0.529619515,0.363460094,0.459347188,0.581217051,0.292354733,0.057981908,0.418124646,0.111693501
640,0.911624104,0.788392395,0.249061167,0.112630814,1.061304092,0.362493828,0.669874288,0.732076436,0.678676531,0.865952343,0.934342474,0.734070376,1.102082968,0.860395402,0.977031499,1.187242389,0.677182227,0.727989286,0.548713565,0.426104441,0.675552726,0.913632661,0.488008171,0.612586841,0.356654875,0.244304948,0.136187546,-0.313334115,0.002153777,0.312047027,0.339421324,0.320570551,0.184404038,-0.121014096,0.548492931,0.614775978,0.494256936,0.549023055,0.243860625,0.003939055,0.493349694,-0.121014096,0.307986341,0.440713547,-0.121014096,0.000885092,0.438896321,-0.060301326,0.361189604,0.849123865,-0.186896592,0.885935277,0.127473697,0.312580973,0.057946235,0.43306306,0.550325781,0.295849055,0.239154756,0.790958673,0.305776209,0.505376846,0.544638127,0.368643641,0.440818101,0.434601068,0.001418039,0.419928432,0.371043921,-0.001322873,0.056589663,0.37144658,0.550428398,0.654952087,0.125222199,0.605481662,0.436845757,0.186278582,0.67416773,0.308998905,0.1234718,0.738970198,0.245869927,0.501489826,0.380602993,0.842671253,0.410062648,0.421258099,0.308560662,0.376892544,0.499085017,0.062920786,0.124041747,0.302413069,0.841686465,0.24361103
641.0100098,1.265578806,0.528296947,0.785896122,0.786028922,0.656625465,0.845354646,0.65269053,0.784395278,0.717380524,0.200148344,0.901268899,0.595008083,0.781750232,0.528296947,1.22964865,0.399189726,0.722107917,0.278686956,0.463588782,0.657604516,0.6550477,1.346009851,1.151078284,0.842170149,0.953822516,-0.185242556,0.181536399,0.128561102,0.132263564,0.252652876,-0.123900391,0.253363185,0.002036266,0.248492859,0.008077972,0.12767192,0.193237774,0.397000752,0.992378615,0.533648275,0.260567121,0.257221363,0.214097314,0.513042293,0.54374548,0.437266849,0.322243653,0.623297594,0.452416062,0.369248331,0.318425179,-0.314406097,0.195732951,0.715148151,0.000753045,-0.24814143,-0.066205546,-0.502966747,0.246621251,0.396923423,-0.44044593,0.697291672,-0.06098491,0.332298934,-0.12193802,0.62603277,-0.253493629,0.260123134,-0.503465846,0.431584239,0.243560433,0.37602824,0.948439181,0.793747783,0.505752623,0.932930589,0.565627515,0.884663641,1.062851131,0.386308372,0.56872502,0.19458634,0.256049156,0.700917274,0.256049156,0.002852559,0.380434997,0.506769985,0.956775367,0.630674541,0.386105075,0.444657221,-0.180959195,0.702193201,0.769462109,0.569077373
